# NAME: MORFEO_t5000.txt
# DATE: 07/05/2025
# VERSION: 1.0
# ORIGIN: MORFEO_transmission.xlsx
#
# Wavelength[um],emissivity
2.738999999999999879e+00,3.6688E-01
2.739699999999999580e+00,3.6707E-01
2.740499999999999936e+00,3.6632E-01
2.741199999999999193e+00,3.6506E-01
2.741999999999999549e+00,3.6367E-01
2.742699999999999250e+00,3.6270E-01
2.743499999999999606e+00,3.6208E-01
2.744199999999999307e+00,3.6185E-01
2.744999999999999662e+00,3.6175E-01
2.745699999999999363e+00,3.6184E-01
2.746499999999999719e+00,3.6194E-01
2.747299999999999631e+00,3.6206E-01
2.747999999999999776e+00,3.6225E-01
2.748799999999999688e+00,3.6225E-01
2.749499999999999833e+00,3.6247E-01
2.750299999999999745e+00,3.6267E-01
2.750999999999999890e+00,3.6299E-01
2.751799999999999802e+00,3.6340E-01
2.752499999999999947e+00,3.6405E-01
2.753299999999999859e+00,3.6488E-01
2.753999999999999559e+00,3.6564E-01
2.754099999999999326e+00,3.6575E-01
2.754799999999999915e+00,3.6607E-01
2.755599999999999383e+00,3.6552E-01
2.756299999999999972e+00,3.6445E-01
2.757099999999999440e+00,3.6352E-01
2.757899999999999796e+00,3.6287E-01
2.758599999999999497e+00,3.6277E-01
2.759399999999999853e+00,3.6296E-01
2.760099999999999554e+00,3.6351E-01
2.760899999999999910e+00,3.6403E-01
2.761699999999999378e+00,3.6457E-01
2.762399999999999967e+00,3.6467E-01
2.763199999999999434e+00,3.6434E-01
2.763999999999999790e+00,3.6392E-01
2.764699999999999491e+00,3.6350E-01
2.765499999999999847e+00,3.6327E-01
2.766299999999999759e+00,3.6337E-01
2.766999999999999904e+00,3.6337E-01
2.767799999999999816e+00,3.6317E-01
2.768499999999999961e+00,3.6317E-01
2.769299999999999873e+00,3.6326E-01
2.770099999999999341e+00,3.6336E-01
2.770899999999999697e+00,3.6349E-01
2.771599999999999397e+00,3.6348E-01
2.772399999999999753e+00,3.6326E-01
2.773199999999999221e+00,3.6293E-01
2.773899999999999810e+00,3.6283E-01
2.774699999999999278e+00,3.6293E-01
2.775499999999999634e+00,3.6315E-01
2.776199999999999335e+00,3.6347E-01
2.776999999999999691e+00,3.6367E-01
2.777799999999999603e+00,3.6376E-01
2.778499999999999748e+00,3.6366E-01
2.779299999999999660e+00,3.6366E-01
2.780099999999999572e+00,3.6347E-01
2.780899999999999928e+00,3.6356E-01
2.781599999999999184e+00,3.6346E-01
2.782399999999999984e+00,3.6314E-01
2.783199999999999452e+00,3.6291E-01
2.783999999999999808e+00,3.6291E-01
2.784699999999999509e+00,3.6313E-01
2.785499999999999865e+00,3.6345E-01
2.786299999999999777e+00,3.6387E-01
2.787099999999999245e+00,3.6397E-01
2.787799999999999834e+00,3.6364E-01
2.788599999999999302e+00,3.6312E-01
2.789399999999999658e+00,3.6248E-01
2.790199999999999569e+00,3.6205E-01
2.790999999999999925e+00,3.6173E-01
2.791699999999999626e+00,3.6163E-01
2.792499999999999982e+00,3.6172E-01
2.793299999999999894e+00,3.6172E-01
2.794099999999999362e+00,3.6172E-01
2.794899999999999718e+00,3.6172E-01
2.795599999999999419e+00,3.6139E-01
2.796399999999999775e+00,3.6130E-01
2.797199999999999243e+00,3.6116E-01
2.797999999999999599e+00,3.6106E-01
2.798799999999999955e+00,3.6129E-01
2.799599999999999422e+00,3.6148E-01
2.800299999999999567e+00,3.6203E-01
2.801099999999999479e+00,3.6255E-01
2.801899999999999835e+00,3.6319E-01
2.802699999999999303e+00,3.6342E-01
2.803499999999999659e+00,3.6342E-01
2.804299999999999571e+00,3.6267E-01
2.804999999999999716e+00,3.6222E-01
2.805799999999999628e+00,3.6179E-01
2.806599999999999540e+00,3.6169E-01
2.807399999999999896e+00,3.6160E-01
2.808199999999999363e+00,3.6169E-01
2.808999999999999719e+00,3.6159E-01
2.809799999999999631e+00,3.6159E-01
2.810599999999999543e+00,3.6146E-01
2.811399999999999899e+00,3.6146E-01
2.812099999999999600e+00,3.6146E-01
2.812899999999999956e+00,3.6158E-01
2.813699999999999424e+00,3.6158E-01
2.814499999999999780e+00,3.6158E-01
2.814999999999999947e+00,3.6158E-01
2.815299999999999692e+00,3.6158E-01
2.816099999999999604e+00,3.6158E-01
2.816899999999999959e+00,3.6157E-01
2.817699999999999427e+00,3.6167E-01
2.818499999999999783e+00,3.6176E-01
2.819299999999999695e+00,3.6189E-01
2.820099999999999607e+00,3.6188E-01
2.820899999999999963e+00,3.6156E-01
2.821699999999999431e+00,3.6132E-01
2.822499999999999787e+00,3.6109E-01
2.823299999999999699e+00,3.6090E-01
2.824099999999999611e+00,3.6109E-01
2.824899999999999967e+00,3.6121E-01
2.825699999999999434e+00,3.6131E-01
2.826499999999999790e+00,3.6121E-01
2.827299999999999702e+00,3.6120E-01
2.828099999999999614e+00,3.6088E-01
2.828899999999999970e+00,3.6078E-01
2.829699999999999438e+00,3.6077E-01
2.830499999999999794e+00,3.6087E-01
2.831299999999999706e+00,3.6106E-01
2.832099999999999618e+00,3.6128E-01
2.832899999999999974e+00,3.6160E-01
2.833699999999999442e+00,3.6170E-01
2.834499999999999797e+00,3.6182E-01
2.835299999999999709e+00,3.6182E-01
2.836099999999999621e+00,3.6182E-01
2.836899999999999977e+00,3.6181E-01
2.837699999999999445e+00,3.6158E-01
2.838499999999999801e+00,3.6135E-01
2.839299999999999713e+00,3.6115E-01
2.840099999999999625e+00,3.6083E-01
2.840899999999999981e+00,3.6060E-01
2.841699999999999449e+00,3.6040E-01
2.842499999999999805e+00,3.6039E-01
2.843299999999999716e+00,3.6059E-01
2.844099999999999628e+00,3.6091E-01
2.844999999999999751e+00,3.6113E-01
2.845799999999999663e+00,3.6122E-01
2.845999999999999641e+00,3.6128E-01
2.846599999999999575e+00,3.6145E-01
2.847399999999999931e+00,3.6131E-01
2.848199999999999399e+00,3.6112E-01
2.848999999999999755e+00,3.6121E-01
2.849799999999999667e+00,3.6121E-01
2.850599999999999579e+00,3.6143E-01
2.851399999999999935e+00,3.6162E-01
2.852299999999999613e+00,3.6175E-01
2.853099999999999525e+00,3.6184E-01
2.853899999999999881e+00,3.6161E-01
2.854699999999999349e+00,3.6151E-01
2.855499999999999705e+00,3.6118E-01
2.856299999999999617e+00,3.6095E-01
2.857099999999999529e+00,3.6076E-01
2.857999999999999652e+00,3.6065E-01
2.858799999999999564e+00,3.6065E-01
2.859599999999999476e+00,3.6065E-01
2.860399999999999832e+00,3.6052E-01
2.861199999999999299e+00,3.6051E-01
2.861999999999999655e+00,3.6041E-01
2.862899999999999778e+00,3.6041E-01
2.863699999999999246e+00,3.6050E-01
2.864499999999999602e+00,3.6073E-01
2.865299999999999958e+00,3.6072E-01
2.866199999999999193e+00,3.6091E-01
2.866999999999999993e+00,3.6104E-01
2.867799999999999905e+00,3.6104E-01
2.868599999999999373e+00,3.6113E-01
2.869399999999999729e+00,3.6135E-01
2.870299999999999851e+00,3.6145E-01
2.871099999999999319e+00,3.6135E-01
2.871899999999999675e+00,3.6102E-01
2.872699999999999587e+00,3.6069E-01
2.873599999999999266e+00,3.6059E-01
2.874399999999999622e+00,3.6046E-01
2.875199999999999534e+00,3.6058E-01
2.875999999999999890e+00,3.6100E-01
2.876899999999999569e+00,3.6110E-01
2.877699999999999481e+00,3.6119E-01
2.877999999999999670e+00,3.6119E-01
2.878499999999999837e+00,3.6119E-01
2.879399999999999959e+00,3.6109E-01
2.880199999999999427e+00,3.6099E-01
2.880999999999999783e+00,3.6085E-01
2.881799999999999695e+00,3.6075E-01
2.882699999999999374e+00,3.6065E-01
2.883499999999999730e+00,3.6065E-01
2.884299999999999642e+00,3.6064E-01
2.885199999999999321e+00,3.6064E-01
2.885999999999999677e+00,3.6054E-01
2.886799999999999589e+00,3.6063E-01
2.887699999999999267e+00,3.6073E-01
2.888499999999999623e+00,3.6082E-01
2.889299999999999979e+00,3.6082E-01
2.890199999999999214e+00,3.6072E-01
2.890999999999999570e+00,3.6062E-01
2.891799999999999926e+00,3.6071E-01
2.892699999999999605e+00,3.6071E-01
2.893499999999999961e+00,3.6070E-01
2.894399999999999640e+00,3.6093E-01
2.895199999999999552e+00,3.6092E-01
2.895999999999999908e+00,3.6092E-01
2.896899999999999586e+00,3.6092E-01
2.897699999999999498e+00,3.6091E-01
2.898599999999999621e+00,3.6101E-01
2.899399999999999977e+00,3.6101E-01
2.900199999999999445e+00,3.6110E-01
2.901099999999999568e+00,3.6100E-01
2.901899999999999924e+00,3.6099E-01
2.902799999999999603e+00,3.6089E-01
2.903599999999999515e+00,3.6076E-01
2.904399999999999871e+00,3.6056E-01
2.905299999999999994e+00,3.6033E-01
2.906099999999999461e+00,3.6033E-01
2.906999999999999584e+00,3.6033E-01
2.907799999999999940e+00,3.6045E-01
2.908699999999999619e+00,3.6055E-01
2.909499999999999975e+00,3.6054E-01
2.909999999999999698e+00,3.6054E-01
2.910399999999999654e+00,3.6054E-01
2.911199999999999566e+00,3.6054E-01
2.912099999999999245e+00,3.6063E-01
2.912899999999999601e+00,3.6072E-01
2.913799999999999724e+00,3.6095E-01
2.914599999999999191e+00,3.6104E-01
2.915499999999999758e+00,3.6104E-01
2.916299999999999670e+00,3.6094E-01
2.917199999999999349e+00,3.6061E-01
2.917999999999999705e+00,3.6041E-01
2.918899999999999828e+00,3.6041E-01
2.919699999999999296e+00,3.6050E-01
2.920599999999999419e+00,3.6082E-01
2.921399999999999775e+00,3.6114E-01
2.922299999999999898e+00,3.6124E-01
2.923099999999999365e+00,3.6146E-01
2.923999999999999932e+00,3.6123E-01
2.924799999999999844e+00,3.6090E-01
2.925699999999999523e+00,3.6067E-01
2.926499999999999879e+00,3.6057E-01
2.927399999999999558e+00,3.6047E-01
2.928299999999999681e+00,3.6056E-01
2.929099999999999593e+00,3.6036E-01
2.929999999999999716e+00,3.6023E-01
2.930799999999999628e+00,3.6003E-01
2.931699999999999307e+00,3.6003E-01
2.932599999999999429e+00,3.6003E-01
2.933399999999999785e+00,3.6012E-01
2.934299999999999908e+00,3.6012E-01
2.935099999999999376e+00,3.6011E-01
2.935999999999999943e+00,3.6011E-01
2.936899999999999622e+00,3.6020E-01
2.937699999999999534e+00,3.6020E-01
2.938599999999999213e+00,3.6052E-01
2.939399999999999569e+00,3.6074E-01
2.940299999999999692e+00,3.6074E-01
2.941199999999999370e+00,3.6061E-01
2.941999999999999726e+00,3.6041E-01
2.942899999999999849e+00,3.6041E-01
2.943799999999999972e+00,3.6031E-01
2.944599999999999440e+00,3.6018E-01
2.945499999999999563e+00,3.6008E-01
2.946399999999999686e+00,3.5986E-01
2.947199999999999598e+00,3.5986E-01
2.948099999999999277e+00,3.5986E-01
2.948999999999999844e+00,3.6008E-01
2.949899999999999967e+00,3.6018E-01
2.950699999999999434e+00,3.6031E-01
2.951599999999999557e+00,3.6041E-01
2.952499999999999680e+00,3.6041E-01
2.953299999999999592e+00,3.6041E-01
2.954199999999999271e+00,3.6041E-01
2.955099999999999394e+00,3.6051E-01
2.955999999999999961e+00,3.6051E-01
2.956799999999999873e+00,3.6051E-01
2.957699999999999552e+00,3.6031E-01
2.958599999999999230e+00,3.6031E-01
2.959499999999999797e+00,3.6018E-01
2.960299999999999709e+00,3.6018E-01
2.961199999999999388e+00,3.6031E-01
2.962099999999999511e+00,3.6031E-01
2.962999999999999634e+00,3.6031E-01
2.963799999999999990e+00,3.6031E-01
2.964699999999999225e+00,3.6041E-01
2.965599999999999348e+00,3.6041E-01
2.966499999999999915e+00,3.6051E-01
2.967399999999999594e+00,3.6041E-01
2.968199999999999505e+00,3.6041E-01
2.969099999999999628e+00,3.6051E-01
2.969999999999999751e+00,3.6060E-01
2.970899999999999874e+00,3.6073E-01
2.971799999999999997e+00,3.6060E-01
2.972699999999999232e+00,3.6051E-01
2.973499999999999588e+00,3.6051E-01
2.974399999999999711e+00,3.6041E-01
2.974999999999999645e+00,3.6041E-01
2.975299999999999834e+00,3.6041E-01
2.976199999999999513e+00,3.6050E-01
2.977099999999999635e+00,3.6060E-01
2.977999999999999758e+00,3.6072E-01
2.978899999999999881e+00,3.6059E-01
2.979699999999999349e+00,3.6049E-01
2.980599999999999472e+00,3.6029E-01
2.981499999999999595e+00,3.6016E-01
2.982399999999999718e+00,3.6006E-01
2.983299999999999841e+00,3.6005E-01
2.984199999999999520e+00,3.6015E-01
2.985099999999999199e+00,3.6014E-01
2.985999999999999766e+00,3.6027E-01
2.986899999999999888e+00,3.6014E-01
2.987799999999999567e+00,3.6013E-01
2.988599999999999479e+00,3.6003E-01
2.989499999999999602e+00,3.6003E-01
2.990399999999999725e+00,3.6025E-01
2.991299999999999848e+00,3.6025E-01
2.992199999999999527e+00,3.6034E-01
2.993099999999999206e+00,3.6044E-01
2.993999999999999773e+00,3.6066E-01
2.994899999999999896e+00,3.6085E-01
2.995799999999999574e+00,3.6085E-01
2.996699999999999253e+00,3.6084E-01
2.997599999999999376e+00,3.6084E-01
2.998499999999999943e+00,3.6097E-01
2.999399999999999622e+00,3.6083E-01
3.000299999999999745e+00,3.6073E-01
3.001199999999999424e+00,3.6050E-01
3.002099999999999547e+00,3.6050E-01
3.002999999999999670e+00,3.6049E-01
3.003899999999999793e+00,3.6049E-01
3.004799999999999915e+00,3.6039E-01
3.005699999999999594e+00,3.6029E-01
3.006599999999999273e+00,3.6019E-01
3.007499999999999840e+00,3.5996E-01
3.007999999999999563e+00,3.6001E-01
3.008399999999999963e+00,3.6005E-01
3.009299999999999642e+00,3.5985E-01
3.010199999999999321e+00,3.5995E-01
3.011099999999999444e+00,3.6004E-01
3.011999999999999567e+00,3.6004E-01
3.012999999999999901e+00,3.6003E-01
3.013899999999999579e+00,3.6016E-01
3.014799999999999702e+00,3.6002E-01
3.015699999999999381e+00,3.6015E-01
3.016599999999999504e+00,3.6025E-01
3.017499999999999627e+00,3.6014E-01
3.018399999999999750e+00,3.6014E-01
3.019299999999999873e+00,3.6014E-01
3.020199999999999552e+00,3.6013E-01
3.021099999999999230e+00,3.6013E-01
3.022099999999999564e+00,3.6013E-01
3.022999999999999687e+00,3.6012E-01
3.023899999999999810e+00,3.6012E-01
3.024799999999999933e+00,3.6021E-01
3.025699999999999612e+00,3.6021E-01
3.026599999999999291e+00,3.6030E-01
3.027599999999999625e+00,3.6040E-01
3.028499999999999748e+00,3.6062E-01
3.029399999999999871e+00,3.6071E-01
3.030299999999999994e+00,3.6071E-01
3.031199999999999228e+00,3.6071E-01
3.032099999999999351e+00,3.6061E-01
3.033099999999999241e+00,3.6050E-01
3.033999999999999808e+00,3.6037E-01
3.034899999999999931e+00,3.6037E-01
3.035799999999999610e+00,3.6049E-01
3.036699999999999289e+00,3.6036E-01
3.037699999999999623e+00,3.6049E-01
3.038599999999999302e+00,3.6035E-01
3.039499999999999869e+00,3.6035E-01
3.040399999999999991e+00,3.6035E-01
3.040999999999999925e+00,3.6028E-01
3.041399999999999881e+00,3.6024E-01
3.042299999999999560e+00,3.6047E-01
3.043199999999999239e+00,3.6033E-01
3.044099999999999362e+00,3.6056E-01
3.045099999999999252e+00,3.6055E-01
3.045999999999999819e+00,3.6045E-01
3.046899999999999942e+00,3.6032E-01
3.047899999999999832e+00,3.6012E-01
3.048799999999999955e+00,3.6022E-01
3.049699999999999633e+00,3.6031E-01
3.050599999999999312e+00,3.6044E-01
3.051599999999999202e+00,3.6053E-01
3.052499999999999769e+00,3.6053E-01
3.053399999999999892e+00,3.6043E-01
3.054399999999999782e+00,3.6042E-01
3.055299999999999905e+00,3.6019E-01
3.056199999999999584e+00,3.6009E-01
3.057199999999999473e+00,3.6009E-01
3.058099999999999596e+00,3.5999E-01
3.058999999999999719e+00,3.6018E-01
3.059999999999999609e+00,3.6027E-01
3.060899999999999732e+00,3.6027E-01
3.061799999999999855e+00,3.6026E-01
3.062799999999999745e+00,3.6006E-01
3.063699999999999424e+00,3.6006E-01
3.064699999999999314e+00,3.6006E-01
3.065599999999999437e+00,3.6005E-01
3.066500000000000004e+00,3.6015E-01
3.067499999999999893e+00,3.6024E-01
3.068399999999999572e+00,3.6047E-01
3.069399999999999906e+00,3.6036E-01
3.070299999999999585e+00,3.6023E-01
3.071299999999999919e+00,3.6013E-01
3.072199999999999598e+00,3.5993E-01
3.073099999999999277e+00,3.5993E-01
3.074099999999999611e+00,3.5979E-01
3.074999999999999289e+00,3.5992E-01
3.075999999999999623e+00,3.6001E-01
3.076899999999999746e+00,3.6001E-01
3.077899999999999636e+00,3.6010E-01
3.078799999999999759e+00,3.6000E-01
3.079799999999999649e+00,3.6000E-01
3.080699999999999328e+00,3.6000E-01
3.081699999999999218e+00,3.5976E-01
3.082599999999999341e+00,3.5966E-01
3.083599999999999230e+00,3.5943E-01
3.084499999999999353e+00,3.5933E-01
3.085499999999999243e+00,3.5923E-01
3.086399999999999810e+00,3.5923E-01
3.087399999999999700e+00,3.5955E-01
3.088299999999999823e+00,3.5974E-01
3.089299999999999713e+00,3.5996E-01
3.090199999999999392e+00,3.6006E-01
3.091199999999999282e+00,3.6005E-01
3.092099999999999405e+00,3.6005E-01
3.093099999999999294e+00,3.6005E-01
3.094099999999999628e+00,3.6004E-01
3.094999999999999307e+00,3.6004E-01
3.095999999999999641e+00,3.5994E-01
3.096899999999999764e+00,3.6003E-01
3.097899999999999654e+00,3.6013E-01
3.098899999999999988e+00,3.6012E-01
3.099799999999999667e+00,3.6025E-01
3.100800000000000001e+00,3.6034E-01
3.101699999999999235e+00,3.6044E-01
3.102699999999999569e+00,3.6011E-01
3.103699999999999459e+00,3.6001E-01
3.104599999999999582e+00,3.5968E-01
3.105599999999999472e+00,3.5980E-01
3.106599999999999362e+00,3.5967E-01
3.107499999999999485e+00,3.5967E-01
3.108499999999999375e+00,3.5966E-01
3.108999999999999542e+00,3.5961E-01
3.109499999999999265e+00,3.5956E-01
3.110399999999999832e+00,3.5946E-01
3.111399999999999721e+00,3.5933E-01
3.112399999999999611e+00,3.5933E-01
3.113299999999999734e+00,3.5955E-01
3.114299999999999624e+00,3.5955E-01
3.115299999999999958e+00,3.5945E-01
3.116199999999999637e+00,3.5922E-01
3.117199999999999527e+00,3.5922E-01
3.118199999999999417e+00,3.5922E-01
3.119199999999999307e+00,3.5932E-01
3.120099999999999429e+00,3.5944E-01
3.121099999999999319e+00,3.5964E-01
3.122099999999999209e+00,3.5996E-01
3.122999999999999332e+00,3.5996E-01
3.123999999999999222e+00,3.5996E-01
3.124999999999999556e+00,3.5986E-01
3.125999999999999446e+00,3.5976E-01
3.126999999999999336e+00,3.5976E-01
3.127899999999999903e+00,3.5975E-01
3.128899999999999793e+00,3.5975E-01
3.129899999999999682e+00,3.5962E-01
3.130899999999999572e+00,3.5962E-01
3.131899999999999906e+00,3.5952E-01
3.132799999999999585e+00,3.5952E-01
3.133799999999999919e+00,3.5951E-01
3.134799999999999809e+00,3.5942E-01
3.135799999999999699e+00,3.5961E-01
3.136799999999999589e+00,3.5974E-01
3.137699999999999267e+00,3.5983E-01
3.138699999999999601e+00,3.5983E-01
3.139699999999999491e+00,3.5983E-01
3.140699999999999381e+00,3.5983E-01
3.141699999999999271e+00,3.5992E-01
3.142699999999999605e+00,3.6002E-01
3.142999999999999350e+00,3.5999E-01
3.143699999999999495e+00,3.5992E-01
3.144699999999999385e+00,3.5992E-01
3.145599999999999508e+00,3.6001E-01
3.146599999999999397e+00,3.6024E-01
3.147599999999999287e+00,3.6014E-01
3.148599999999999621e+00,3.6014E-01
3.149599999999999511e+00,3.6000E-01
3.150599999999999401e+00,3.5981E-01
3.151599999999999291e+00,3.5958E-01
3.152599999999999625e+00,3.5971E-01
3.153599999999999515e+00,3.5970E-01
3.154599999999999405e+00,3.5980E-01
3.155599999999999294e+00,3.5990E-01
3.156599999999999628e+00,3.5970E-01
3.157599999999999518e+00,3.5970E-01
3.158599999999999408e+00,3.5947E-01
3.159599999999999298e+00,3.5937E-01
3.160599999999999632e+00,3.5946E-01
3.161599999999999522e+00,3.5969E-01
3.162599999999999412e+00,3.5979E-01
3.163599999999999302e+00,3.5988E-01
3.164599999999999635e+00,3.5998E-01
3.165599999999999525e+00,3.6020E-01
3.166599999999999415e+00,3.6030E-01
3.167599999999999305e+00,3.6043E-01
3.168599999999999639e+00,3.6029E-01
3.169599999999999529e+00,3.6010E-01
3.170599999999999419e+00,3.5987E-01
3.171599999999999309e+00,3.5944E-01
3.172599999999999643e+00,3.5912E-01
3.173599999999999532e+00,3.5902E-01
3.174599999999999422e+00,3.5902E-01
3.175599999999999312e+00,3.5911E-01
3.176599999999999646e+00,3.5934E-01
3.177599999999999536e+00,3.5943E-01
3.177999999999999492e+00,3.5952E-01
3.178599999999999426e+00,3.5966E-01
3.179699999999999527e+00,3.5952E-01
3.180699999999999417e+00,3.5932E-01
3.181699999999999307e+00,3.5919E-01
3.182699999999999640e+00,3.5909E-01
3.183699999999999530e+00,3.5918E-01
3.184699999999999420e+00,3.5931E-01
3.185699999999999310e+00,3.5940E-01
3.186699999999999644e+00,3.5950E-01
3.187799999999999745e+00,3.5962E-01
3.188799999999999635e+00,3.5949E-01
3.189799999999999969e+00,3.5939E-01
3.190799999999999859e+00,3.5939E-01
3.191799999999999748e+00,3.5928E-01
3.192799999999999638e+00,3.5928E-01
3.193899999999999739e+00,3.5928E-01
3.194899999999999629e+00,3.5927E-01
3.195899999999999963e+00,3.5927E-01
3.196899999999999853e+00,3.5927E-01
3.197999999999999510e+00,3.5936E-01
3.198999999999999400e+00,3.5958E-01
3.199999999999999289e+00,3.5958E-01
3.200999999999999623e+00,3.5945E-01
3.201999999999999513e+00,3.5934E-01
3.203099999999999614e+00,3.5924E-01
3.204099999999999504e+00,3.5901E-01
3.205099999999999394e+00,3.5901E-01
3.206199999999999495e+00,3.5910E-01
3.207199999999999385e+00,3.5933E-01
3.208199999999999275e+00,3.5955E-01
3.209199999999999608e+00,3.5984E-01
3.210299999999999709e+00,3.5996E-01
3.211299999999999599e+00,3.5996E-01
3.212299999999999933e+00,3.5996E-01
3.213399999999999590e+00,3.5973E-01
3.213999999999999524e+00,3.5967E-01
3.214399999999999924e+00,3.5962E-01
3.215399999999999814e+00,3.5962E-01
3.216499999999999471e+00,3.5971E-01
3.217499999999999361e+00,3.5981E-01
3.218499999999999250e+00,3.5961E-01
3.219599999999999351e+00,3.5961E-01
3.220599999999999241e+00,3.5950E-01
3.221599999999999575e+00,3.5927E-01
3.222699999999999232e+00,3.5937E-01
3.223699999999999566e+00,3.5959E-01
3.224799999999999667e+00,3.5978E-01
3.225800000000000001e+00,3.6000E-01
3.226799999999999891e+00,3.6000E-01
3.227899999999999991e+00,3.5990E-01
3.228899999999999881e+00,3.5977E-01
3.229999999999999538e+00,3.5966E-01
3.230999999999999428e+00,3.5966E-01
3.232099999999999529e+00,3.5946E-01
3.233099999999999419e+00,3.5933E-01
3.234199999999999520e+00,3.5945E-01
3.235199999999999410e+00,3.5945E-01
3.236199999999999299e+00,3.5954E-01
3.237299999999999844e+00,3.5954E-01
3.238299999999999734e+00,3.5954E-01
3.239399999999999835e+00,3.5953E-01
3.240399999999999725e+00,3.5963E-01
3.241499999999999382e+00,3.5962E-01
3.242499999999999272e+00,3.5942E-01
3.243599999999999373e+00,3.5952E-01
3.244599999999999262e+00,3.5951E-01
3.245699999999999363e+00,3.5951E-01
3.246799999999999908e+00,3.5950E-01
3.247799999999999798e+00,3.5970E-01
3.248899999999999899e+00,3.5969E-01
3.248999999999999222e+00,3.5969E-01
3.249899999999999789e+00,3.5969E-01
3.250999999999999446e+00,3.5968E-01
3.251999999999999336e+00,3.5968E-01
3.253099999999999437e+00,3.5958E-01
3.254099999999999326e+00,3.5967E-01
3.255199999999999427e+00,3.5967E-01
3.256299999999999972e+00,3.5957E-01
3.257299999999999862e+00,3.5947E-01
3.258399999999999963e+00,3.5936E-01
3.259499999999999620e+00,3.5946E-01
3.260499999999999510e+00,3.5936E-01
3.261599999999999611e+00,3.5922E-01
3.262599999999999500e+00,3.5922E-01
3.263699999999999601e+00,3.5934E-01
3.264799999999999702e+00,3.5934E-01
3.265799999999999592e+00,3.5921E-01
3.266899999999999693e+00,3.5933E-01
3.267999999999999350e+00,3.5943E-01
3.268999999999999240e+00,3.5952E-01
3.270099999999999341e+00,3.5952E-01
3.271199999999999442e+00,3.5961E-01
3.272299999999999986e+00,3.5974E-01
3.273299999999999876e+00,3.5973E-01
3.274399999999999977e+00,3.5983E-01
3.275499999999999634e+00,3.5992E-01
3.276499999999999524e+00,3.5982E-01
3.277599999999999625e+00,3.5959E-01
3.278699999999999282e+00,3.5929E-01
3.279799999999999383e+00,3.5906E-01
3.280799999999999272e+00,3.5883E-01
3.281899999999999373e+00,3.5873E-01
3.282999999999999474e+00,3.5882E-01
3.284099999999999575e+00,3.5882E-01
3.284999999999999254e+00,3.5881E-01
3.285199999999999232e+00,3.5881E-01
3.286199999999999566e+00,3.5894E-01
3.287299999999999223e+00,3.5894E-01
3.288399999999999324e+00,3.5894E-01
3.289499999999999424e+00,3.5913E-01
3.290599999999999525e+00,3.5926E-01
3.291599999999999415e+00,3.5913E-01
3.292699999999999516e+00,3.5912E-01
3.293799999999999617e+00,3.5893E-01
3.294899999999999274e+00,3.5870E-01
3.295999999999999375e+00,3.5860E-01
3.297099999999999476e+00,3.5860E-01
3.298199999999999577e+00,3.5859E-01
3.299199999999999466e+00,3.5879E-01
3.300299999999999567e+00,3.5879E-01
3.301399999999999224e+00,3.5891E-01
3.302499999999999325e+00,3.5878E-01
3.303599999999999426e+00,3.5878E-01
3.304699999999999527e+00,3.5901E-01
3.305799999999999628e+00,3.5900E-01
3.306899999999999284e+00,3.5910E-01
3.307999999999999385e+00,3.5923E-01
3.309099999999999486e+00,3.5923E-01
3.310199999999999587e+00,3.5922E-01
3.311299999999999244e+00,3.5922E-01
3.312399999999999345e+00,3.5932E-01
3.313499999999999446e+00,3.5964E-01
3.314599999999999547e+00,3.5964E-01
3.315599999999999437e+00,3.5973E-01
3.316699999999999537e+00,3.5973E-01
3.317899999999999405e+00,3.5963E-01
3.318999999999999506e+00,3.5963E-01
3.320099999999999607e+00,3.5963E-01
3.321199999999999264e+00,3.5950E-01
3.321999999999999620e+00,3.5935E-01
3.322299999999999365e+00,3.5930E-01
3.323399999999999466e+00,3.5907E-01
3.324499999999999567e+00,3.5906E-01
3.325599999999999223e+00,3.5896E-01
3.326699999999999324e+00,3.5906E-01
3.327799999999999425e+00,3.5905E-01
3.328899999999999526e+00,3.5918E-01
3.329999999999999627e+00,3.5917E-01
3.331099999999999284e+00,3.5927E-01
3.332199999999999385e+00,3.5946E-01
3.333299999999999486e+00,3.5945E-01
3.334399999999999586e+00,3.5945E-01
3.335599999999999454e+00,3.5945E-01
3.336699999999999555e+00,3.5935E-01
3.337799999999999212e+00,3.5915E-01
3.338899999999999313e+00,3.5924E-01
3.339999999999999414e+00,3.5914E-01
3.341099999999999515e+00,3.5913E-01
3.342199999999999616e+00,3.5913E-01
3.343399999999999483e+00,3.5900E-01
3.344499999999999584e+00,3.5890E-01
3.345599999999999241e+00,3.5889E-01
3.346699999999999342e+00,3.5898E-01
3.347799999999999443e+00,3.5921E-01
3.348999999999999311e+00,3.5940E-01
3.350099999999999412e+00,3.5953E-01
3.351199999999999513e+00,3.5952E-01
3.352299999999999613e+00,3.5962E-01
3.353499999999999481e+00,3.5961E-01
3.354599999999999582e+00,3.5961E-01
3.355699999999999239e+00,3.5951E-01
3.356799999999999340e+00,3.5927E-01
3.357999999999999652e+00,3.5908E-01
3.358999999999999542e+00,3.5886E-01
3.359099999999999309e+00,3.5884E-01
3.360199999999999410e+00,3.5874E-01
3.361299999999999510e+00,3.5874E-01
3.362499999999999378e+00,3.5883E-01
3.363599999999999479e+00,3.5883E-01
